logFC	adj.P.Val	Gene Symbol	Probeset Type
-0.078770356917679	0.710866508798916	TTLL7	odd
-0.046346576485390506	0.711021365804878	GRK4	even
0.0890340211235445	0.711055789212989	KCNQ4	odd
0.09377399026416114	0.711705708937104	MFSD7	even
-0.087149099069844	0.712271348286431	DNAJC15	odd
-0.11807981225097655	0.71231360445832	SMAD4	even
0.0836249152378041	0.712361282956497	PPP1R8	odd
0.166691424071056	0.712361282956497	TMEM258	odd
0.195967673072859	0.712361282956497	DYNC1H1	odd
-0.05261483514757375	0.712361282956497	PSMC3IP	even
-0.0723826811740569	0.712971171232295	HERC2P3 /// LOC101930458	odd
-0.0829077201470216	0.712971171232295	CYP2C19	odd
0.156350259102579	0.712971171232295	PSMB3	odd
0.0471519240724723	0.713005300340209	FAM13C	odd
0.108474522823315	0.713096399498449	ANO10	odd
0.111525278314756	0.713096399498449	SIPA1	odd
0.071620409898177	0.713096399498449	KANSL2	odd
-0.157596173204261	0.713096399498449	EPHA2	odd
0.102422232001723	0.713096399498449	PRDX4	odd
0.106316987089929	0.71313736878111	TNFSF18	odd
0.173526601584541	0.71313736878111	GZMB	odd
0.139972864066408	0.713870872057499	TRPV2	odd
-0.08871572539448185	0.713870872057499	GRPEL1	even
0.141014964972658	0.714016565971161	SEMA4D	odd
0.0699346320928589	0.71408406596287	TAS2R8	odd
0.0750229633181476	0.714149386455645	KRT6A /// KRT6B /// KRT6C	odd
0.0832181869894632	0.714149386455645	DCTN2	even
-0.252853280618471	0.7142956989023	FMO1	odd
-0.08694019383370864	0.7142956989023	CCDC88A	even
-0.0629372015182987	0.7142956989023	MGAT4C	odd
-0.10888629921827	0.714391194116796	FBXW4	odd
-0.0978055883900932	0.790795183411076	FLNA	odd
-0.0650628247844365	0.714455983661225	TBRG4	odd
0.0892851976895219	0.714528749285177	BMI1 /// COMMD3-BMI1	odd
-0.0967616727942637	0.71463716528753	TMA7	odd
-0.131964923243086	0.714998234073306	HSD17B4	odd
0.0808374085198071	0.715288406534317	KCNC2	odd
-0.0643415788215576	0.715288406534317	ID2B	odd
-0.269057688184623	0.71530494678828	CHGA	odd
0.0820535515034573	0.715599935746746	NDUFAF5	odd
-0.206111693531323	0.715606325689485	PJA2	odd
0.080298111023966	0.715693263658095	SAFB2	even
0.129259669761636	0.715693263658095	RIN2	odd
0.102829899223273	0.715784518086534	RP11-217B7.2	odd
0.0766231623452223	0.715813399133411	SENP2	odd
0.07581759625623	0.715815016196728	DKFZP434C153 /// OBSCN	odd
0.0922468117519042	0.715873577164922	FOXF2	odd
0.0540092136681869	0.715873577164922	POU3F1	even
-0.0513705165526357	0.716004806280366	MYEF2	odd
0.0784095272249798	0.71613336377073	GPR19	odd
-0.132884571279453	0.716168131387805	STAM	odd
0.0702214707465316	0.716445520959944	OR2C1	odd
0.081897709376956	0.716574599361587	FABP6	odd
-0.0912138138663197	0.716654197006049	RBKS	even
-0.0968424483548223	0.784188350888478	CLIC4	odd
0.0621134660986273	0.716940611638671	IFNB1	odd
0.0825686557782541	0.716960248317552	NRSN2	odd
-0.0908815822862152	0.717003774417281	C10orf95	odd
-0.16469921227268	0.717335232843762	CROCCP2	odd
-0.107716693571916	0.71751185353119	XPOT	odd
0.0693621782394809	0.7175231483944	PWWP2A	odd
0.172081888489604	0.7175231483944	PMPCA	odd
-0.19518507048921	0.7175231483944	SSSCA1	odd
-0.0677936814890456	0.717766029046645	CDKL1	odd
-0.0517977103305194	0.717929859329134	HERC2P5 /// HERC2P5 /// HERC2P8 /// HERC2P8	odd
0.0689100317003275	0.718371813890107	FER	odd
-0.0757900942896006	0.718371813890107	STX17	odd
0.06276549080519	0.718371813890107	KISS1	odd
-0.0856329583700397	0.718371813890107	LINC00667	odd
0.118371961173199	0.718418837315495	SAYSD1	odd
0.0841195529515746	0.718425386235505	FURIN	odd
-0.118001300091796	0.718425386235505	SDC4	odd
0.107498581475593	0.718425386235505	HIST1H2AD /// HIST1H3D	odd
0.0742094514619636	0.718597960238077	METTL10	odd
0.0602817117155405	0.719034225903253	MGC2889	odd
-0.091753002466243	0.719321952421859	NIF3L1	odd
-0.0769122542314769	0.719321952421859	AF007147	odd
0.162004294197658	0.719427563053117	OXA1L	odd
-0.06761944620521375	0.719427563053117	ARFIP1	even
-0.0487200674574444	0.719427563053117	CST1	odd
0.076347588026878	0.719433648736573	TRPC4AP	odd
0.138647641429368	0.71967765630385	TIMM17B	odd
0.112349543391614	0.719804362644756	SCNM1 /// TNFAIP8L2-SCNM1	odd
0.0040171338461263	0.987205112984234	MLH3	odd
0.0725837450309417	0.720515445270159	FAM222B	odd
0.150129050104081	0.720515445270159	ASPSCR1	odd
0.203644855063803	0.72077728164967	SLC16A4	odd
0.100965100578203	0.72077728164967	PRDM11	odd
0.08324932983861616	0.721019921325536	VAPB	even
0.049149537283923	0.72120942544192	RAB40A	odd
-0.0008466963415001486	0.721451784014259	MST1L	even
-0.214357888910239	0.721756412746485	ACAT1	odd
-0.010003849140080248	0.721831681431395	ZNF444	even
-0.0058462917739632	0.981095959415197	HOXD3 /// HOXD4 /// LOC401021	odd
0.179769017160187	0.722049337247825	UBE2M	odd
0.103983205695187	0.722226966443888	BARX2	odd
-0.133128481130074	0.722342803637275	GAR1	odd
0.0935594802370705	0.722342803637275	FAM35A	odd
0.120243212804089	0.722352939301989	PPFIBP2	odd
-0.0732602638670512	0.722420689011666	RP3-508D13.1	odd
0.107480671108492	0.722511589944871	MISP	odd
0.0870206975972607	0.899181522830972	KIAA1033	odd
-0.0566818206901831	0.722540601650944	MGC13053 /// RP11-770J1.4	odd
0.0371846421189632	0.722639330126832	IL12A	odd
-0.060645129370115805	0.722720715350633	PPFIA3	even
-0.064200105799225	0.722767917724494	NAALAD2	odd
-0.04729541120760765	0.72282960843957	KCNJ13	even
0.035604316824438445	0.72282960843957	HAUS7 /// TREX2	even
-0.154312789329107	0.722957383801531	POLR2J /// POLR2J2 /// POLR2J3 /// POLR2J4 /// UPK3BL	odd
0.136554195496307	0.722957383801531	POLR3F	odd
-0.0770172912527967	0.72301456381689	SLC12A5	odd
0.0976352177997892	0.72301456381689	TNNI2	odd
0.172710441949423	0.723148036174189	LOC645166 /// LOC654342	odd
-0.166315313077115	0.72329099817803	MAD1L1	odd
-0.215503056785785	0.723319690010537	SPATA20	odd
-0.0983103339201321	0.723623866875879	RPIA	odd
-0.193767842048903	0.723874550328544	PDZK1	odd
-0.382912054248626	0.723874550328544	FABP1	odd
0.130915037098411	0.723874550328544	LMCD1	odd
-0.110380028156589	0.723874550328544	ZNF85	odd
0.145095303806413	0.723874550328544	MFN1	odd
-0.0455810437440753	0.723959060359432	DGKE	odd
-0.06024672960859725	0.723959060359432	MYL10	even
-0.0493611083854475	0.723959060359432	SAGE1	odd
-0.114327328649538	0.724237922334006	SETD5	odd
-0.0804454020741447	0.724329092719267	KRTAP5-9	odd
0.115494111968692	0.724583042668904	CRELD2	odd
-0.127245341653569	0.724806495019399	FDX1	even
-0.233457766104271	0.724806495019399	BSG	odd
0.0864403991607343	0.724855778074735	ASPM	odd
0.160039651160584	0.725038896992768	EHHADH	odd
-0.0496662627581501	0.725122316514899	PITX2	odd
0.200064031581999	0.725122316514899	PDE1A	odd
-0.13224984017342	0.725292720449045	SUCLG1	odd
0.0604331350271483	0.725329314426642	SLC27A6	odd
0.025030006251170293	0.725405367045447	EED	even
0.0781183096423153	0.725405367045447	RP3-522P13.2	odd
-0.035983627050116596	0.725405367045447	DISC1 /// TSNAX-DISC1	even
-0.14666723560645	0.725786057723904	CAMTA1	odd
0.116007788442031	0.725959423195279	CCDC130	odd
0.110198910669869	0.726104114739053	PABPC1P1 /// PABPC1P1	odd
-0.114693081273636	0.726154240154281	PLEKHA5	odd
0.0947291983741776	0.726238278674119	GCNT1	odd
-0.080289278959035	0.726278724824036	PRKG2	odd
-0.12993792665616	0.726278724824036	CLSTN1	odd
-0.091381052896506	0.726364405667569	ZNF442	odd
0.170031895837083	0.726723709366273	BLOC1S1	odd
-0.162181421383399	0.726914075747695	SH2B3	odd
-0.0557514199295825	0.72700881465856	KIAA1211L	odd
-0.113266617699486	0.727095305212986	POLR3K	odd
0.0885330799795332	0.72742072239141	SPTBN4	odd
0.0663587485412096	0.72742072239141	LOC101929078	odd
-0.18027292128329	0.72742072239141	ACOT13	odd
0.07022454827303855	0.72742072239141	LRRC41	even
0.0621189675633609	0.727531253695639	LRRC37BP1	odd
-0.165179093912305	0.727772487301606	LAMTOR2	odd
0.06189236996176995	0.72790566525145	THADA	even
-0.0520035494124347	0.728010397853248	MSI1	odd
0.0783012492818278	0.728010397853248	NPPB	odd
0.0887606588059562	0.728535093720989	DDRGK1	odd
-0.171048374176724	0.728554163608585	GARS	odd
-0.165582788157501	0.729153618336145	POLD3	odd
0.109085448336591	0.729436668091173	FAM193A	odd
-0.0898473579307364	0.729550938531063	SEC61B	odd
0.113115941373704	0.729763283260107	BCL2L2-PABPN1 /// PABPN1	odd
-0.0668199747381335	0.729763283260107	CAP1	even
0.0816254966809558	0.729763283260107	TNFSF9	odd
0.0511413781873078	0.729820290448955	CXCL11	even
-0.10092068091921534	0.729888785919394	SERPINE1	even
0.0650205767953489	0.729888785919394	SFRP5	odd
0.0658914210686552	0.729932051647599	CENPE	odd
-0.105029088354983	0.730263575118712	GRIP2	odd
0.157685082713966	0.730263575118712	FAM171A1	odd
-0.02254250434391765	0.730518969379663	SEMA3D	even
0.0633610942346658	0.730651289283882	TM4SF20	odd
-0.127684276567901	0.730804341077465	PRKAB2	odd
0.0853765566712656	0.730804341077465	CCIN	odd
0.171896156147801	0.730804341077465	IFITM1	odd
-0.14135744478893	0.731068071566242	WDR44	odd
0.0659829056147565	0.731068071566242	SRP14	odd
-0.123417165863996	0.731133291451402	S100A10	odd
-0.13637576572806	0.731251527289656	DPY19L2P2	odd
-0.1967146259040575	0.731353914027479	ITM2A	even
0.0172688037520734	0.920756569668029	MARS /// MIR6758	odd
-0.114240797966704	0.731353914027479	GMPR	odd
-0.119534368029527	0.731358608285451	SLIRP	odd
-0.143723457843533	0.731430673561974	RAF1	odd
-0.040343630662695446	0.731652873841924	PDLIM3	even
0.0307615241392449	0.831140873108835	ZCCHC4	odd
0.125652101196953	0.731858986909456	AK055981	odd
0.107751825209233	0.73211352170173	HEATR3	odd
0.143353610922104	0.73211352170173	MPV17	odd
0.115774532040996	0.732239466775167	GPT	odd
0.0905188949648927	0.732312087982762	IFT88	odd
0.0919343323321149	0.732312087982762	HIST1H1T	odd
-0.177767284224727	0.732463465993824	TPST2	odd
0.0659234743684989	0.732475364698282	PIN1P1	odd
-0.029778559717537303	0.732488201612968	SMTN	even
-0.0947070552853271	0.732597801698286	GGTLC2	odd
-0.12676917329004	0.732729978991291	TPCN1	odd
-0.025617378595828303	0.732767540948931	PRDM10	even
0.1176793933160747	0.732767540948931	C1QBP	even
0.0724503769665459	0.732822668106383	NYX	odd
0.03982418905815785	0.732822668106383	PEX11A	even
-0.05205775948580675	0.733115656295409	GMEB2	even
-0.0631934959811851	0.733308927086017	PCDHB6	odd
-0.207040055056235	0.733467459860716	EMP3	odd
0.0884046472028457	0.73350020698417	DSCR4	odd
-0.143836043049506	0.733556284032569	SCGB1D2	odd
0.104037131832364	0.733754852148716	HMP19	odd
0.0542889062413092	0.733754852148716	DPPA4	odd
0.0627926091603257	0.733754852148716	LARP6	odd
0.111129313760715	0.733754852148716	TMEM140	odd
0.0898878531657905	0.733833368756551	ACVR2B	odd
0.133089227116715	0.733907256514825	PRSS23	odd
-0.0794613107356987	0.73425146159136	CRYGB	odd
0.0477073041787781	0.734265491478755	CMC4 /// MTCP1	odd
0.0858728410487224	0.734265491478755	MTHFS /// ST20-MTHFS	odd
0.104097123719504	0.734288616428222	LTB4R2	odd
-0.101629590740247	0.734355642601463	CUTA	odd
-0.05244674531782055	0.734355642601463	DNASE2	even
-0.0234556073826755	0.734355642601463	NUDCD3	even
0.1670572282567285	0.734355642601463	TUBB4B	even
-0.0819723864056154	0.734356063287046	ARID4A	odd
-0.110008035037019	0.734461194234437	NFKB1	odd
-0.0697052291601308	0.734737523419276	RP11-649A18.7	odd
0.071150073530335	0.734849201365608	MEGF6	odd
-0.0901654074268086	0.734911396220867	DOLK	odd
-0.0580792120269118	0.734952489484552	MLC1	odd
0.142357696557314	0.734957306997811	AC012065.7	odd
-0.203523412349654	0.734957306997811	CHMP2A	odd
0.0435279813850418	0.734968671647564	PWAR5	odd
0.0495622200933381	0.735220332977409	S100A7	odd
0.0674138748140258	0.735295449827721	TAF6	odd
-0.157776438236631	0.735361769940345	SLC3A1	odd
0.087382287733643	0.735548764285549	LPO	odd
0.0580337894597438	0.735548764285549	ADORA2B	odd
0.160839594575727	0.735548764285549	ZNF107	odd
-0.0627701389420396	0.735548764285549	KRT38	odd
0.0318807363453324	0.735548764285549	RP1-28C20.1	odd
-0.101125127665835	0.735548764285549	TSSC4	odd
0.0368894930392818	0.735548764285549	NTN1	odd
0.17381667165444	0.735757008349795	FLT3	odd
0.0687701133342751	0.735757008349795	DHX57	odd
0.023265750254176553	0.735870481167588	RFK	even
0.116528922380503	0.736258502410082	RAB1B	odd
-0.11651548321638815	0.736415011406715	NTAN1	even
-0.0475954120345135	0.736415011406715	CORO2A	odd
0.0825472789915835	0.736415011406715	C2orf44	odd
-0.088089770677299	0.736539574047892	EXOC2	odd
0.070948835805865	0.73664262917234	AHDC1	odd
-0.0863815294074453	0.736778038207206	KIF13A	odd
0.0895327157501615	0.736791470409487	MUC3A /// MUC3B	odd
0.104567927861618	0.736791470409487	MED28	odd
-0.0422418935991122	0.736894256713846	LOC100996325	odd
-0.139317765605901	0.736922063691279	RBM15	odd
0.101086466033604	0.736967697846405	CDADC1	odd
-0.0561916714827735	0.736983589566635	GNMT	odd
-0.223232499811574	0.736983589566635	OXCT1	odd
-0.06648586013172496	0.736983589566635	IBTK	even
0.0258328006876587	0.737091899210085	DMC1	even
0.0703784948118384	0.737343423037663	S1PR2	odd
0.0743891606761826	0.737350718626939	XPO4	odd
-0.0962892916240694	0.737577171062014	RMDN1	odd
0.0467513501372698	0.738035696412134	CABYR	odd
-0.0531805609359783	0.738061441171424	CYP11B1	odd
-0.0690824863972317	0.738150580144891	CCDC30	odd
0.0032435856093719993	0.825421436650492	KDM5B	even
-0.0895023638690553	0.738150580144891	SLC25A22	odd
0.105282822747517	0.738771368586791	LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5	odd
-0.1515068781474655	0.738886112325035	MAGT1	even
0.0567715317947606	0.739033731183722	FAP	odd
-0.188479479885082	0.739197839296017	PBLD	odd
-0.111530221321827	0.739197839296017	RRN3	odd
0.131818996803572	0.739197839296017	STRA13	odd
-0.0518682855492623	0.739330230826995	HIST1H3B	odd
-0.0550931186071675	0.739469514745166	HPS4	even
0.117710718896817	0.739493834735613	TPD52L2	odd
-0.0397235302435934	0.739509231555143	LOC100287387	odd
0.127405079797372	0.739509231555143	INPP5J	odd
0.0441466392537619	0.739509231555143	TRPC5	odd
-0.255384494125592	0.739509231555143	DUSP2	odd
0.0684511403639601	0.739509231555143	POU5F1P3	odd
0.0770979972076749	0.739509231555143	TGM3	odd
0.05531503013155085	0.739509231555143	USP10	even
-0.11784989805315	0.739662391962581	KIAA0196	odd
0.152286714086207	0.740112088584319	PHYH	odd
0.135803342985326	0.740143148330232	SLC25A13	odd
-0.111740136398211	0.740184287315027	PABPC1 /// RLIM	odd
0.026123440589661248	0.740191444776538	GNLY	even
0.17208600629044	0.740191444776538	GRN	odd
0.03801468660524185	0.740472164459434	MTOR	even
0.105972325406057	0.740574101250715	C21orf91	odd
0.06722412171228975	0.741210945998952	BNIP3L	even
-0.0594305899508365	0.741353388355012	SAMD9	odd
-0.345321599994014	0.741618238990674	DCXR	odd
0.07723410768521255	0.741624469199415	CXXC1	even
0.0786163235651518	0.741728894634442	TSNAXIP1	odd
0.0718553394126156	0.741980425866477	FLRT1	odd
0.06012170627678005	0.742185044293536	ATXN7L1	even
0.132421984173532	0.74224410088462	HGS	odd
-0.06614445458057715	0.74233106497532	LRP6	even
0.154088174653005	0.74233106497532	ATP6V1F /// LOC101927180	odd
0.113443385245562	0.742491249701784	PNRC1	odd
-0.0856877710396677	0.742822019324804	LOC101928589 /// TMEM164	odd
0.0470142740674424	0.742899454878166	IFNA2	odd
0.125869039301641	0.742933287901792	DNAJC11	odd
-0.0594296259687344	0.742933287901792	GPR110	odd
-0.09295741373618185	0.742933287901792	CAV1	even
0.183824017203961	0.743071824611806	SPIN1	odd
0.0466525623810705	0.743780797759736	DEC1	odd
0.199865903879389	0.743929555001236	BSCL2 /// HNRNPUL2-BSCL2	odd
0.0647921766930173	0.833937445377788	CEACAM3	odd
0.040907183226393	0.811483451673974	VAC14	odd
-0.0555104237428479	0.744141978152903	F9	odd
0.0748223751291546	0.744141978152903	PSG7	odd
0.153307233573086	0.744141978152903	PITRM1	odd
0.0848950916345803	0.744267664011665	TRIM52	odd
0.0935937513467646	0.744750138920918	KIFC3	odd
-0.0867362027085887	0.744750138920918	CPOX	odd
0.03704192959379365	0.744771711704971	RB1	even
0.0752573414550781	0.744771711704971	ASH1L	odd
0.0572517820323446	0.744843855083342	MBTPS2	odd
0.0652969409938899	0.744843855083342	GABRA3	odd
0.0653095095445444	0.745128265447323	ST8SIA2	odd
0.0475903180226478	0.745334876331761	RBBP4P4 /// RBBP4P4	odd
0.0642217841824273	0.74544928883729	SLC43A1	odd
-0.0984851890624991	0.745514469569875	NCAPG2	odd
0.0819368257603275	0.745554933552328	MEN1	odd
0.0866420708365991	0.745831478151773	DPAGT1	odd
0.0868650894183798	0.746077957995627	SSX2B	odd
-0.0986444557101365	0.746077957995627	MAK	odd
-0.0889153087471808	0.746077957995627	PSMC1	odd
0.0813783693864787	0.746135515275081	TMEM262	odd
0.0413643595217508	0.74624577454989	MPO	even
0.171506207592109	0.746292604646364	MAPKAPK5	odd
-0.0571651374066509	0.746675669729543	COLEC10	odd
0.041234954418627	0.74671400959298	LINC00483	odd
0.112338114186995	0.746727896938826	PTEN /// PTENP1	odd
0.0692812620460739	0.746842870205332	PCSK7	odd
-0.0440336158062884	0.746843765020792	CRYBA2	odd
0.0758499382884263	0.746891049117114	GPR25	odd
0.0507394414475817	0.747094483631381	TWISTNB	odd
0.0727731298992698	0.747130418140616	C16orf59	odd
-0.060817771876343	0.747133014108803	KIAA1467	even
-0.260319724981752	0.747133014108803	CSF2RB	odd
-0.0417320042648992	0.759401142285336	ZMYM2	odd
-0.201010718059393	0.747203466955935	BRD7	odd
0.05722719900255635	0.747533542963622	ZNF688	even
-0.138438678432372	0.747546277080333	PTGER2	odd
0.0627663479780916	0.747585085832134	CACNA1E	odd
0.0904847660286787	0.747684828213676	KHDRBS2	odd
0.0755203395702484	0.747692253409355	MATK	odd
-0.123301016177455	0.747695721173074	NECAP1	odd
-0.129051955707698	0.747695721173074	VOPP1	odd
0.050556481695609	0.747695721173074	E2F2	odd
0.0591329785152457	0.747695721173074	C19orf80	odd
-0.065316302814157	0.747807214972879	ITFG2	odd
0.0407056483339328	0.747807214972879	MYH1	odd
-0.139637709812433	0.747911020553989	TUFT1	odd
-0.0474539164911398	0.747911020553989	RFPL3S	odd
-0.137460773274263	0.747911020553989	HERPUD1	odd
-0.121422775025319	0.747911020553989	HAUS3	odd
-0.0439860352787038	0.747911020553989	SYTL2	odd
-0.0583693247697035	0.747911020553989	LOC100505915	odd
-0.220190372024599	0.747911829189288	FCGR3B	odd
-0.0695064377257619	0.748144291064045	HOXB13	odd
-0.117538487250653	0.748177008986597	MYOG	odd
0.0585219159930106	0.748177008986597	ITFG2 /// LOC100507424	even
-0.151327616933361	0.748177008986597	MTX1	odd
0.0451205280274118	0.748177008986597	HIST1H2BN	odd
-0.184154726219371	0.748177008986597	MED17	odd
0.101899505975346	0.748310219711578	GSTM2	odd
0.0514484465709657	0.748310219711578	WDR76	odd
-0.0947344535985337	0.748310219711578	ELK2AP	odd
0.125374121062803	0.748310219711578	DDAH1	odd
0.0638248704045301	0.748310219711578	PEG3 /// ZIM2	odd
-0.0546435009049269	0.748310219711578	GTF3C4	odd
0.1503067093465525	0.748378089163308	COL4A1	even
0.0572618007279004	0.748810692693746	ST6GALNAC5	odd
-0.106332103428933	0.749216309764284	PLA2G15	odd
0.01686002054482485	0.749216309764284	SPOCK3	even
-0.021582601753193046	0.749483000689418	SCN3B	even
0.0865868177113445	0.749500452595104	ZNF84	odd
-0.0923238403432549	0.749620638707903	HAO1	odd
-0.103004893751584	0.749927271046563	TM6SF2	odd
-0.0777793912316938	0.749981189210907	NUDT7	odd
0.137569976296476	0.750281500557031	TMEM135	odd
0.112159664620504	0.750281500557031	BIN3	odd
-0.0513075498038997	0.750281500557031	LRRC37A3	odd
0.0511815714192538	0.750511249338444	RIPPLY3	odd
0.0752953567568229	0.750511249338444	AXIN1	odd
0.102257282685374	0.750511249338444	C9orf114	odd
0.110154881225762	0.750511249338444	NUBP2	odd
0.0439434503927396	0.750772048193386	MSH4	odd
0.0519886043284359	0.750798967176595	TRAF3IP1	odd
-0.0666567750223273	0.750948670319233	TRH	odd
0.0584841051708977	0.750948670319233	SIRT3	odd
0.102248311045338	0.751596030192772	FKBP2	odd
0.0801605464925137	0.752078332909464	NIPAL2	odd
-0.0765441327302616	0.752078332909464	GABRB1	odd
0.0885964506833092	0.752088543197821	CDH7	odd
0.102215777104208	0.752215483571006	CHMP6	odd
0.0917189562754617	0.752225499463058	PAK3	odd
-0.0621307603696657	0.752225499463058	HNRNPA1P31 /// HNRNPA1P31	odd
0.0916231148132205	0.752378911642577	CTDSP1	odd
0.0810288683823215	0.752505438074016	TBC1D19	odd
0.0687565014738496	0.752792147556226	WISP1	even
0.0540053775146356	0.753010611947924	NPPC	odd
0.0067597459016615	0.753398004583239	PBRM1	even
-0.0895629409908203	0.753467317595546	ZBTB11	odd
0.0424209275800109	0.753467317595546	IFNA5	odd
-0.149991042881616	0.753631309605883	ECHDC2	odd
-0.104551521605402	0.754099879872789	C5orf42	odd
-0.0807510001484681	0.754193151076259	ACTR8	odd
0.0625575789949266	0.754599908054045	OR7C1	odd
0.167715510846746	0.754599908054045	SEPW1	odd
0.0632773333979424	0.754599908054045	HGC6.3	odd
-0.0617582210405496	0.754599908054045	UBBP2 /// UBBP2	odd
-0.13274564901495903	0.75465968979621	MT1G	even
-0.0546111875310737	0.754717382340943	FGF4	odd
0.13686716055495501	0.754718018924894	HIST2H2AA3 /// HIST2H2AA4	even
0.254864709188924	0.755118965191208	SCAND1	odd
-0.019598202192058	0.960213142635145	TBC1D22A	odd
-0.0660543023344973	0.755294605788093	PLEKHA4	odd
0.052772049512642	0.755312298371015	LIN28A	odd
0.0747151514093156	0.755329181495277	GRAP	odd
0.0554279226702201	0.755553380448041	CRYGC	odd
-0.10146096555086	0.755553380448041	COX7B	odd
-0.06812298012259435	0.755553380448041	TOPORS-AS1	even
-0.0772980829096239	0.755734695402736	FAT2	odd
-0.126600593193563	0.755806667535017	AP5M1	odd
0.101200594425417	0.755806667535017	LILRA3	odd
0.0689658925776468	0.756081323896543	PDE6G	odd
0.0550913970407985	0.756089632628	PNMT	odd
0.056139132284085846	0.756342898197624	ADAM5	even
0.0469202484075115	0.75637731563229	SLC6A9	odd
-0.0660282079130905	0.756387569549785	NDUFB3	odd
0.075608739870356	0.756529844921933	SLC41A3	odd
0.0572299196281305	0.756529844921933	PRICKLE3	odd
0.0836738662379588	0.756529844921933	TGFB3	odd
-0.0575771543518764	0.756701736153543	CEP97	odd
0.1282365557564	0.756805500158769	ARL17A /// ARL17B /// LOC100294341	odd
-0.24026474881033802	0.756870544839779	APOM	even
0.0657761139080186	0.75693909785394	HOXA3	odd
0.0455479648315809	0.757459516564304	MAGEA8	odd
0.034511692920388345	0.757537018297703	ZXDA /// ZXDB	even
0.0967989371717586	0.757607265232111	HSD17B10	odd
0.024512129207593353	0.757825154449773	PPP1R3A	even
-0.17842114120499902	0.757890342785167	ETFDH	even
0.0679076643265963	0.758366605937498	LOC100288570	odd
0.128661274988684	0.758366605937498	ABCB7	odd
0.0563725138324953	0.758701100711305	ASAP1-IT1	odd
0.08810148897506065	0.758701100711305	TFRC	even
0.141060205169222	0.758701100711305	TMSB4X	odd
0.149816081016428	0.758872655080472	MPP6	odd
0.069396777622849	0.759014419813424	NOC2L	odd
-0.118842052056742	0.759014419813424	SLC6A4	odd
0.0660928822068163	0.759092942381057	COPB1	even
-0.140126205165043	0.759266385882581	SORD	even
-0.0994691758373634	0.759408398205695	ADAT1	odd
-0.149901436612748	0.759476216401084	SS18L1	odd
0.050764464469669	0.759476216401084	DKK4	odd
0.0800404890101527	0.759476216401084	CCL25	odd
-0.0481817142414194	0.759476216401084	RAVER2	odd
-0.0939541954970987	0.759492496666986	IDH3G	even
0.04596872718622215	0.759522611076349	TNFRSF9	even
0.05186443970987265	0.759762375814886	MIIP	even
-0.189087582741688	0.760020050459273	DNAJB14	odd
-0.127291791276783	0.76020770800247	CSDC2	odd
-0.0675625460441642	0.760273115252559	TAF1A	odd
-0.0436674292575869	0.760318831507151	SHC1P1 /// SHC1P1	odd
0.0984265958584993	0.76032448453499	LRFN3	odd
0.0870722663792392	0.760951044154258	ACO2	even
0.0462569241587651	0.760951044154258	IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31	odd
0.158616980112981	0.760995811374862	TDGF1 /// TDGF1P3	odd
0.0746763088254205	0.761326359398099	ASMTL-AS1	odd
0.0868543898386624	0.761400375530735	AKT1	odd
-0.0488845661792201	0.761400375530735	HTN1	odd
0.0479489641561122	0.761400375530735	TCP11	odd
-0.111786265113507	0.761768150554328	SUZ12	odd
-0.131726405646123	0.76240822834652	EAF2	odd
-0.064741423749644	0.762577767661329	ZNF702P	odd
0.129646797080019	0.762577767661329	APPL2	odd
0.0861451407789469	0.762577767661329	POLR1B	odd
0.0298513185916711	0.926777692558215	PPP2R4	odd
0.0767063818809888	0.76274593144875	HMGB1P4 /// HMGB1P4	odd
0.0820872124035663	0.763009137865569	ALX4	odd
-0.10376252493418	0.763015120976797	CRY2	odd
0.0789545777948408	0.7630252595906	PDE8B	odd
0.104786193019905	0.763290128978821	DYNLT1	odd
0.0669171712180257	0.763290128978821	TSPY1	odd
-0.0681008837874715	0.763290128978821	SC5D	even
0.06380695705123605	0.796296123028165	GK	even
0.0627979985739824	0.763536502032044	LOC729164	odd
-0.0669714078301613	0.763536502032044	TOP2B	odd
-0.0464390038886764	0.76376136885575	ATG10	odd
-0.05180943351014575	0.76424550129617	SNX4	even
0.02947625041338055	0.764644229969291	MFN2	even
0.110268361967288	0.764875092363388	SAE1	odd
0.0401886301590144	0.764875092363388	NTSR2	odd
0.0614060213750776	0.765954604463603	C20orf195	odd
0.0465717443831215	0.765960859409472	HIST1H2BO	odd
-0.0665314550196037	0.766586287609738	LINC01278	even
0.060562049849878	0.766630145145933	SYCP2	odd
0.0722659136945705	0.766630145145933	CAB39L	odd
0.0385551509446209	0.766788295488464	NOX3	odd
0.07867852028755	0.767045201524366	CDK18	odd
0.0543904563834765	0.767098259156432	PRO1483	odd
-0.0778291860128117	0.76716534549479	AURKC	odd
0.0617148331322177	0.767167407888738	ARHGEF38	odd
-0.0542199311891638	0.767213325809591	CTPS2	odd
0.126523492962221	0.767232333867342	MZT2B	odd
0.0864129031892737	0.767292637180446	F2	odd
0.044436058928508	0.767331838698198	PDC	odd
0.044623260186321	0.767331838698198	RIT2	odd
0.131961628458303	0.767460574166712	TCIRG1	odd
-0.101948059089668	0.76751380126711	HAAO	odd
0.0483375165661877	0.767562682130999	PNLIPRP2	odd
